sentence_id,text,source,vector
825,"Si le propre du geste humain est de signifier au-delà de sa simple existence de fait, d'inaugurer un sens,il en résulte que tout geste est comparable à tout autre, qu'ils relèvent tous d'uneseule syntaxe, que chacun d'eux est un commencement (et une suite), annonce unesuite ou des recommencements, en tant qu'il n'est pas, comme l'événement, fermésur sa différence et une fois pour toutes révolu, qu’il vaut au-delà de sa simpleprésence et qu'en cela il est par avance allié ou complice de toutes les autres tenta-tives d'expression.",signes.txt,
826,L'expression est de P. Ricœur.,signes.txt,
827,Peinture qui se posséderait dans l'envers du monde où il se manifesterait peu à peu.,signes.txt,
828,« monde supra-sensible » avec ses lois propres.,signes.txt,
829,La création de culture est sans efficacité si elle ne trouve un véhicule dans les circonstances extérieures.,signes.txt,
830,"Mais, pour peu qu'ils s'y prêtent, une peinture conservée et transmise développe dans ses héritiers une puissance de suscitation qui est sansproportion avec ce qu'elle est, non seulement comme morceau de toile peinte,mais même comme ouvrage doué par son créateur d'une signification définie.",signes.txt,
831,"Cet excès de l'œuvre sur les intentions délibérées l'insère dans une multitude de rap-ports dont la petite histoire de la peinture et même la psychologie du peintre neportent que quelques reflets, comme le geste du corps vers le monde l'introduitdans un ordre de relations que la physiologie et la biologie pures ne soupçonnentpas.",signes.txt,
832,"Malgré la diversité de ses parties, qui le [86] rend fragile et vulnérable, le corps est capable de se rassembler en un geste qui domine pour un temps leurdispersion et impose son monogramme à tout ce qu'il fait.",signes.txt,
833,"C'est de la même ma- nière que, par-delà les distances de l'espace et du temps, on peut parler d'une unitédu style humain qui rassemble les gestes de tous les peintres en une seule tentati-ve, leurs productions en une seule histoire cumulative, en un seul art.",signes.txt,
834,"L'unité de la culture étend au-delà des limites d'une vie individuelle le même genre d'envelop-pement qui réunit par avance tous les moments de celle-ci à l'instant de son insti-tution ou de sa naissance, lorsqu'une conscience (comme on dit) est scellée dansun corps et qu'apparaît au monde un nouvel être à qui adviendra l'on ne sait quoi,mais à qui désormais quelque chose ne saurait manquer d'advenir, ne serait-ce quela fin de cette vie à peine commencée.",signes.txt,
835,"La pensée analytique brise la transition perceptive d’un moment à un autre, d'un lieu à un autre, d'une perspective à uneautre, et cherche ensuite du côté de l'esprit la garantie d'une unité qui est déjà làquand nous percevons.",signes.txt,
836,Elle brise aussi l’unité de la culture et cherche ensuite à la reconstituer du dehors.,signes.txt,
837,"Après tout, dit-elle, il n'y a que des œuvres, qui par elles- mêmes sont lettre morte, et des individus qui leur donnent librement un sens.",signes.txt,
838,"L'ordre intrinsèque du sens n'est pas éternel : s'il ne suit pas chaque zigzag de l'histoire empirique, il dessine, il appelle une série dedémarches successives.",signes.txt,
839,"Car il ne se [87] définit pas seulement, comme nous le disions provisoirement, par la parenté de tous ses moments en une seule tâche :précisément parce qu’ils sont tous des moments de la peinture, chacun d'eux, s'ilest conservé et transmis, modifie la situation de l’entreprise et exige que ceux quiviendront après lui soient justement autres que lui.",signes.txt,
840,Deux gestes culturels ne peu- vent être identiques qu’à condition de s'ignorer l'un l'autre.,signes.txt,
841,"« retourner en soi-même », donc de se présenter sous forme d'histoire, et le sens du geste expressif sur lequel nous avons fondé l'unité de la peinture est par princi-pe un sens en genèse.",signes.txt,
842,"L’avènement est une promesse d'événements. La domina- tion de l'un sur le multiple dans l'histoire de la peinture, comme celle que nousavons rencontrée dans l'exercice du corps percevant, ne consomme pas la succes-sion dans une éternité : elle exige au contraire la succession, elle en a besoin enmême temps qu'elle la fonde en signification.",signes.txt,
843,"Et il ne s'agit pas, entre ces deux problèmes, d'une simple analogie : c'est l’opération expressive du corps, com-mencée par la moindre perception, qui s'amplifie en peinture et en art.",signes.txt,
844,Le champ des significations picturales est ouvert depuis qu’un homme a paru dans le monde.,signes.txt,
845,Et le premier dessin aux murs des cavernes ne fondait une tradition que parce qu'il en recueillait une autre : celle de la perception.,signes.txt,
846,"La quasi-éternité de l'art se confond avec la quasi-éternité de l’existence incarnée et nous avons dans l'exerci-ce de notre corps et de nos sens, en tant qu'ils nous insèrent dans le monde, dequoi comprendre notre gesticulation culturelle en tant qu'elle nous insère dansl'histoire.",signes.txt,
847,"Les linguistes disent quelquefois que, puisqu'il n'y a à la rigueur aucun moyen de marquer dans l'histoire la date où, par exemple, le latin cesse et le fran-çais commence, il n'y a qu'un seul langage et presque qu'une seule langue en tra-vail continuel.",signes.txt,
848,"Disons plus généralement que la tentative continuée de l'expression fonde une seule histoire, - comme la prise de notre corps sur tout objet possiblefonde un seul espace.",signes.txt,
849,"« nature simple », absolument claire par elle-même, mais au contraire comme le lieu de nos interrogations et de nos étonnement.",signes.txt,
850,« consentement de soi-même à soi-même ».,signes.txt,
851,Dieu.,signes.txt,
852,Dieu chrétien ne veut pas d'un rapport vertical de subordination.,signes.txt,
853,Christ atteste que Dieu ne serait pas pleinement Dieu sans épouser la condition d'homme.,signes.txt,
854,"Claudel va jusqu'à dire que Dieu n'est pas au-dessus, mais au- dessous de nous, - voulant dire que nous ne le trouvons pas comme une idée su-prasensible, mais comme un autre nous-même, qui habite et authentifie notre obs-curité.",signes.txt,
855,La transcendance ne surplombe plus l'homme : il en devient étrangement le porteur privilégié.,signes.txt,
856,Par ailleurs aucune philosophie de l'histoire n’a jamais reporté sur l'avenir tou- te la substance du présent ni détruit [89] le soi pour faire place à l’autre.,signes.txt,
857,"Cette névrose de l’avenir serait exactement la non-philosophie, le refus délibéré de sa-voir à quoi l'on croit.",signes.txt,
858,"Dieu se fait homme ou comment l'homme se fait Dieu, à élucider cet étrange en- veloppement qui fait que le choix des moyens est déjà choix d'une fin, que le soise fait monde, culture, histoire, mais que la culture dépérit en même temps quelui.",signes.txt,
859,"Chez Hegel, comme on le répète sans cesse, tout ce qui est réel est rationnel, et donc justifié, - mais justifié tantôt comme acquisition véritable, tantôt commepause, tantôt comme reflux et repli pour un nouvel élan, bref justifié relativement,à titre de moment de l'histoire totale, sous condition que cette histoire se fasse, etdonc au sens où l'on dit que nos erreurs mêmes portent pierre, et que nos progrèssont nos erreurs comprises, ce qui n'efface pas la différence des croissances et desdéclins, des naissances et des morts, des régressions et des progrès.",signes.txt,
860,"Il est vrai que la théorie de l’État et la théorie de la guerre chez Hegel sem- blent réserver au savoir absolu du philosophe, initié au secret de l’histoire, le ju-gement de l'œuvre historique, et en dessaisir les autres hommes.",signes.txt,
861,"« Le principe : dans l'action ne pas tenir compte des consé- quences, et cet autre : juger les actions d'après leurs suites et les prendre pour me-sure de ce qui est juste et bon, appartiennent tous deux à l'entendement abs-trait 49 ».",signes.txt,
862,"Hegel ne veut pas, Ce qu'il a en vue, lui, c'est le moment où l’intérieur se fait extérieur, le virage ou le virement par lequel nous passons en autrui et dans lemonde comme le monde et autrui en nous, en d'autres termes l'action.",signes.txt,
863,« la transformation de la nécessité en contingence et inversement 50 ».,signes.txt,
864,"Je me prétends maître non seulement de mes intentions, mais encore de ce que les choses vont en faire, je prends le monde, les autres comme ils sont, je me prendsmoi-même comme je suis et je me porte fort pour tout cela.",signes.txt,
865,"L'action fait si bien l'événement sien que l'on punit plus légèrement le crime manqué que le crime réussi, et qu'Oedipe lui-même se sent parricide,incestueux, quoiqu’il ne le soit que de fait.",signes.txt,
866,"Devant cette folie de l'action, qui prend à son compte le cours des choses, on peut être tenté de conclure indiffé-remment qu'il n'y a que des coupables, puisque agir ou même vivre est déjà accep-ter le risque d'infamie avec la chance de gloire, - et qu'il n'y a que des innocentspuisque rien, et pas même le crime, n'a été voulu ex nihilo, personne n'ayant choi-si de naître.",signes.txt,
867,"Hegel suggère, - puisque, quand tout est dit, il y a une différence entre le valable et le non-valable, entre ce que nous acceptonset ce que nous refusons, - c'est un jugement de la tentative, de l'entreprise, ou del'œuvre - non de l'intention seule ou des conséquences seules, mais de l'emploique nous avons fait de notre bonne volonté, de la manière dont nous avons évaluéla situation de fait.",signes.txt,
868,"Principes de la Philosophie du Droit, § 118.",signes.txt,
869,Ibid.,signes.txt,
870,Ibid.,signes.txt,
871,"Quand cela arrive, le sens de l'action ne s'épuise pas dans la situation qui en a été l'occasion, ni dansquelque vague jugement de valeur, elle demeure exemplaire et survivra dans d'au-tres situations, sous une autre [91] apparence.",signes.txt,
872,"Elle ouvre un champ, quelquefois même elle institue un monde, en tout cas elle dessine un avenir.",signes.txt,
873,"Hegel cette maturation d'un avenir dans le présent, non le sacrifice du présent à un avenir inconnu, et la règle de l'action chez lui n’est pas d'être efficace à tout prix,mais d'abord d'être féconde.",signes.txt,
874,"Hegel qu'envers le christianisme et, jetant par-dessus bord, avec l'histoire, non seulement, comme elles le croient, une idole barbouillée de sang,mais encore le devoir de faire passer les principes dans les choses, elles ont l'in-convénient de ramener une fausse ingénuité qui n'est pas un remède aux abus dela dialectique.",signes.txt,
875,"C’est le pessimisme des néo-marxistes, mais aussi la paresse de la pensée non-marxiste, chacun complice de l’autre comme toujours, qui présenteaujourd’hui la dialectique, en nous et hors de nous, comme une puissance de men-songe et d'échec, transformation du bien en mal, fatalité de déception.",signes.txt,
876,"Hegel, qu'une de ses faces : elle était aussi bien quelque chose comme une grâce de l'événement qui nous tire du mal vers le bien, qui par exemple nousjette à l'universel quand nous ne croyons poursuivre que notre intérêt.",signes.txt,
